graph,request,time_int_adj,sqr_time,sqr_pairs_time,sqr_pairs,adj_time,adj_pairs_time,adj_pairs
LUBM500,q9_2/0,1089183575,107950750,91190555,834510,253401031,87563153,834510
LUBM500,q9_2/5,1042348900,130432143,89109987,819240,203565402,89658140,819240
LUBM500,q9_2/5,1078417349,147403313,90996710,819240,129606109,90327283,819240
LUBM500,q9_2/5,1032762407,105001366,86663297,819240,109303198,87009001,819240
LUBM500,q9_2/5,1074598521,130325433,114350931,819240,119985014,92165285,819240
LUBM500,q9_2/5,1068637774,104235817,86889054,819240,109583450,89846152,819240
LUBM500,q9_2/3,979481940,7896751,4731420,51972,7918155,4675542,51972
LUBM500,q9_2/3,960637206,7863619,4750668,51972,7937485,4679514,51972
LUBM500,q9_2/3,1019635718,8085195,4884922,51972,8176281,4836909,51972
LUBM500,q9_2/3,1033709200,8849651,5697537,51972,8552278,4791427,51972
LUBM500,q9_2/3,1102607178,9501409,4890975,51972,9969707,4911778,51972
LUBM500,q9_2/2,1130365197,100836786,51355246,400308,67402520,49881374,400308
LUBM500,q9_2/2,1163464453,44991068,46794538,400308,51720616,48053702,400308
LUBM500,q9_2/2,1105191817,68176760,45295228,400308,47743359,46879103,400308
LUBM500,q9_2/2,1034405869,100951120,57394444,400308,125454342,58136541,400308
LUBM500,q9_2/2,1419517326,46302970,48858057,400308,47411173,46094886,400308
LUBM500,q9_2/9,1242145354,101164752,86330008,800476,114991721,113671225,800476
LUBM500,q9_2/9,1143304260,102787794,94124116,800476,104126526,93851322,800476
LUBM500,q9_2/9,1272032110,125731090,98393206,800476,106930991,91882122,800476
LUBM500,q9_2/9,1233874854,156829855,109340045,800476,145627552,98274940,800476
LUBM500,q9_2/9,1341851387,388390849,110935094,800476,195465994,109532317,800476
LUBM500,q9_2/7,1383368212,72383470,139082738,1178654,131441616,148600141,1178654
LUBM500,q9_2/7,1209478676,119104809,135014720,1178654,70099215,129634452,1178654
LUBM500,q9_2/7,1105212129,64946949,129677595,1178654,70460169,128459676,1178654
LUBM500,q9_2/7,1170469476,105897158,142707010,1178654,71800533,146085672,1178654
LUBM500,q9_2/7,1185041444,71315430,132320565,1178654,115025929,135502312,1178654
LUBM500,q9_2/8,1113041615,18169156,10862923,97988,17933573,10718225,97988
LUBM500,q9_2/8,1225270705,17429875,12987291,97988,16903402,11812995,97988
LUBM500,q9_2/8,1276835621,17883928,12619968,97988,18889978,10792569,97988
LUBM500,q9_2/8,1160322346,15600238,10887112,97988,16144713,10089096,97988
LUBM500,q9_2/8,1120031484,16143864,10049672,97988,17028857,9878338,97988
LUBM500,q4_5/1,1193857438,154740180,192057314,1704457,456847480,196312200,1704457
LUBM500,q4_5/1,1196881736,135089890,176266379,1704457,110746968,204217986,1704457
LUBM500,q4_5/1,1217564554,111062692,191635669,1704457,111861525,183455030,1704457
LUBM500,q4_5/1,1209720431,106188975,191070564,1704457,115667712,184612889,1704457
LUBM500,q4_5/1,1140996292,108659925,190888668,1704457,144208172,184723963,1704457
LUBM500,q4_5/4,1126287898,33096315,110443021,963028,35423008,108991619,963028
LUBM500,q4_5/4,1211920109,33084741,109649181,963028,35453524,109143128,963028
LUBM500,q4_5/4,1192667716,33869183,105977298,963028,32230199,104511351,963028
LUBM500,q4_5/4,1283044966,39531381,117611571,963028,46965870,132084605,963028
LUBM500,q4_5/4,1344282267,36861357,114946214,963028,38101249,111576892,963028
LUBM500,q4_5/6,1237364586,66978038,109540979,897037,70366088,112295382,897037
LUBM500,q4_5/6,1258284865,98024398,114879852,897037,73649306,115823569,897037
LUBM500,q4_5/6,1196152025,69770827,107947184,897037,68495130,108933773,897037
LUBM500,q4_5/6,1162857332,78292639,107997116,897037,87254455,110718749,897037
LUBM500,q4_5/6,1400779475,71334872,109753391,897037,71283709,109787426,897037
LUBM500,q4_5/0,1278793281,176657894,129917349,960357,167896975,126081361,960357
LUBM500,q4_5/0,1206644273,130588632,117048737,960357,171476851,122004283,960357
LUBM500,q4_5/0,2199287302,849512099,128674442,960357,1240478195,199199514,960357
LUBM500,q4_5/0,1419682337,487639089,117584345,960357,334524149,114424150,960357
LUBM500,q4_5/0,1190122594,139585356,118381610,960357,197394724,111492839,960357
LUBM500,q4_5/5,1075631018,92396608,73614804,626398,377797441,76523238,626398
LUBM500,q4_5/5,1061316826,89397519,71328050,626398,93108817,73903945,626398
LUBM500,q4_5/5,1044896286,88348362,70212721,626398,91485281,73615185,626398
LUBM500,q4_5/5,1094648654,168789377,71955137,626398,92069597,74491176,626398
LUBM500,q4_5/5,1036804543,86841734,71143152,626398,90487871,73636497,626398
LUBM500,q4_5/3,1014670966,76849854,104041897,1047780,73892920,105053552,1047780
LUBM500,q4_5/3,1103368715,131171339,111482859,1047780,77374499,118074667,1047780
LUBM500,q4_5/3,1131449042,85805715,112813680,1047780,190713529,118714799,1047780
LUBM500,q4_5/3,1204879151,88615213,117982631,1047780,107483379,119591345,1047780
LUBM500,q4_5/3,1201331267,73447840,115113759,1047780,78958044,114733637,1047780
LUBM500,q4_5/2,1113113891,285460593,289813540,2870881,268484716,295809868,2870881
LUBM500,q4_5/2,1314354436,498574883,338333625,2870881,410804965,343345513,2870881
LUBM500,q4_5/2,1214755259,285089810,308518163,2870881,263712865,306222983,2870881
LUBM500,q4_5/2,1222920091,280204789,372617365,2870881,402436164,362972659,2870881
LUBM500,q4_5/2,1278772081,349878898,327513245,2870881,384216319,330045621,2870881
LUBM500,q4_5/9,1181839095,162153705,282383752,2328562,217283322,274350368,2328562
LUBM500,q4_5/9,1265194054,233436523,262715836,2328562,184003348,282685480,2328562
LUBM500,q4_5/9,1279451108,178248191,305259672,2328562,152965151,275629419,2328562
LUBM500,q4_5/9,1154726895,169884083,304663619,2328562,215250172,324606438,2328562
LUBM500,q4_5/9,1306795666,211393014,290089971,2328562,234238232,288687500,2328562
LUBM500,q4_5/7,1179461588,42873947,107938993,926753,48367653,110181062,926753
LUBM500,q4_5/7,1315437034,65917639,130122720,926753,55253013,124927790,926753
LUBM500,q4_5/7,1362286454,89394357,108763795,926753,58489771,104688809,926753
LUBM500,q4_5/7,1027136101,45068293,97240093,926753,43109068,97942965,926753
LUBM500,q4_5/7,992440823,41468630,93087999,926753,43374631,96045502,926753
LUBM500,q4_5/8,1119784865,72082135,123903771,1105464,77645485,133896105,1105464
LUBM500,q4_5/8,1219146883,80556861,137634707,1105464,202336638,137764202,1105464
LUBM500,q4_5/8,1304117738,75794162,133276537,1105464,80779428,132757553,1105464
LUBM500,q4_5/8,1198119531,83713767,120308939,1105464,97026020,122445372,1105464
LUBM500,q4_5/8,1480386566,72904459,119653078,1105464,80598220,121126439,1105464
LUBM500,q3/1,1650027827,131034874,108917492,940020,202276250,98085050,940020
LUBM500,q3/1,1584826849,101207760,101382828,940020,175225857,99349140,940020
LUBM500,q3/1,1585290807,113083838,111602100,940020,109525861,96343015,940020
LUBM500,q3/1,1568900198,100404999,101250769,940020,122535844,96780108,940020
LUBM500,q3/1,1617049716,98011571,97657119,940020,103353332,94280932,940020
LUBM500,q3/4,1403902243,144641033,55319873,516978,142564192,59014670,516978
LUBM500,q3/4,1433584872,139104840,55657505,516978,144859347,59928404,516978
LUBM500,q3/4,1493714871,137641866,55719814,516978,146128978,59605670,516978
LUBM500,q3/4,1538967996,160874008,60484464,516978,185245096,66197259,516978
LUBM500,q3/4,1658098752,141318819,60712503,516978,149028298,62746151,516978
LUBM500,q3/6,1417350230,36901701,8492713,90991,35920106,8438355,90991
LUBM500,q3/6,1472101907,36401118,8684510,90991,37316893,9016431,90991
LUBM500,q3/6,1402017400,36030147,8693949,90991,36193689,8647950,90991
LUBM500,q3/6,1499363902,42814495,9931839,90991,42703569,9539130,90991
LUBM500,q3/6,1519862983,36282366,8726467,90991,38807811,9125591,90991
LUBM500,q3/0,1451982902,85935542,28319973,213023,96501369,27552149,213023
LUBM500,q3/0,1568710280,79832420,25738606,213023,116554181,25249720,213023
LUBM500,q3/0,1661197575,90886657,32295478,213023,105281552,28098884,213023
LUBM500,q3/0,1618525451,94808312,30226677,213023,110735025,27327808,213023
LUBM500,q3/0,1524626520,78266613,27159158,213023,89072696,27207913,213023
LUBM500,q3/5,1462614986,141822327,30700884,250704,140340793,32658713,250704
LUBM500,q3/5,1623837224,251511751,38826710,250704,347575140,34158547,250704
LUBM500,q3/5,1801348495,207476479,33441161,250704,255927709,36035239,250704
LUBM500,q3/5,1800189440,160352935,31140771,250704,141070325,33441804,250704
LUBM500,q3/5,1885287795,268045182,59801735,250704,272638993,36111625,250704
LUBM500,q3/3,1637059563,82102433,58819926,508371,138355270,58041750,508371
LUBM500,q3/3,1903940940,121859320,73346538,508371,196627115,61076063,508371
LUBM500,q3/3,1888979551,110331800,61721126,508371,151937920,74824534,508371
LUBM500,q3/3,1725827377,85392129,62187686,508371,171315180,62026442,508371
LUBM500,q3/3,1746348213,115148021,60029162,508371,98262913,68229084,508371
LUBM500,q3/2,1881699182,124248242,120621058,997537,100199100,113833596,997537
LUBM500,q3/2,1912181869,198368441,130962043,997537,103443043,130537564,997537
LUBM500,q3/2,1705686477,152419115,119890263,997537,137383653,119367206,997537
LUBM500,q3/2,1650500564,75765632,102783644,997537,77371990,103269218,997537
LUBM500,q3/2,1480050304,74402861,99018185,997537,78893952,101801760,997537
LUBM500,q3/9,1682548618,122913535,34229986,238287,117848126,34285493,238287
LUBM500,q3/9,1971074101,189590789,72553158,238287,209800452,61051613,238287
LUBM500,q3/9,1820650828,65378982,27883478,238287,69671640,28458762,238287
LUBM500,q3/9,1842380442,273544952,36056557,238287,89136755,34930995,238287
LUBM500,q3/9,1604011315,71211940,29498852,238287,70432973,28793200,238287
LUBM500,q3/7,1374654634,18234791,4345793,48392,15867098,4288990,48392
LUBM500,q3/7,1370307709,18199187,4342850,48392,15881771,4230808,48392
LUBM500,q3/7,1381577402,18742659,4525462,48392,17012618,4468837,48392
LUBM500,q3/7,1455622660,18951867,4416139,48392,16649676,4383912,48392
LUBM500,q3/7,1492558163,19186810,4465700,48392,17658769,4522450,48392
LUBM500,q3/8,1614847809,229989056,115446287,1177636,241193255,118852883,1177636
LUBM500,q3/8,1552208227,207909009,115117363,1177636,198180917,122049583,1177636
LUBM500,q3/8,1536029962,201622083,113570533,1177636,296891436,119095651,1177636
LUBM500,q3/8,1673992788,313735377,120458215,1177636,229533631,121521560,1177636
LUBM500,q3/8,1555586654,267604495,118216490,1177636,250630253,127423243,1177636
LUBM500,q10_5/1,1137698503,15185470,8988989,91597,15464268,8725176,91597
LUBM500,q10_5/1,1073817282,14490755,8837819,91597,15010853,8794579,91597
LUBM500,q10_5/1,1053547952,15312611,9200529,91597,17109207,9052707,91597
LUBM500,q10_5/1,1122011677,15005435,9085320,91597,15677854,9102356,91597
LUBM500,q10_5/1,1070578639,17156787,11212426,91597,17371788,10874156,91597
LUBM500,q10_5/4,1343377393,55423758,91238672,806428,226207865,100361831,806428
LUBM500,q10_5/4,1326747695,74586219,103391759,806428,73802321,99663415,806428
LUBM500,q10_5/4,1190263738,55956102,89073263,806428,77198174,90497762,806428
LUBM500,q10_5/4,1203505332,62645797,92104389,806428,69471894,107837555,806428
LUBM500,q10_5/4,1306014748,76828139,95262257,806428,63192820,92873035,806428
LUBM500,q10_5/6,1154135613,47013391,38178140,315447,53389835,39452532,315447
LUBM500,q10_5/6,1127068329,47557139,39311209,315447,50256184,39321990,315447
LUBM500,q10_5/6,1453883852,51077690,41975101,315447,77556685,42766708,315447
LUBM500,q10_5/6,1328076756,50907580,44463679,315447,67725544,41132723,315447
LUBM500,q10_5/6,1193178267,47553161,38143296,315447,49603027,39182701,315447
LUBM500,q10_5/0,1147337317,57418796,94032212,929825,61914751,95599786,929825
LUBM500,q10_5/0,1127265832,57311241,95011848,929825,61707499,95149593,929825
LUBM500,q10_5/0,1344797324,237727222,108379601,929825,63649803,105067274,929825
LUBM500,q10_5/0,1251371418,59855956,102839666,929825,109651542,106140069,929825
LUBM500,q10_5/0,1315502965,60100619,106363860,929825,111003639,108521608,929825
LUBM500,q10_5/5,1142489662,57602623,58888870,499747,109235082,63119009,499747
LUBM500,q10_5/5,1152056580,60777420,56937818,499747,65978325,57613735,499747
LUBM500,q10_5/5,1220086361,73216635,56303265,499747,68817618,56515279,499747
LUBM500,q10_5/5,1144911854,56964623,56251903,499747,61679429,55833953,499747
LUBM500,q10_5/5,1083168865,69063745,55351943,499747,87942691,57134233,499747
LUBM500,q10_5/3,1224737361,51701518,85877374,749771,54694268,88752119,749771
LUBM500,q10_5/3,1184948627,47622001,80373410,749771,50763879,80859451,749771
LUBM500,q10_5/3,1095958226,74557799,96706574,749771,202432011,101508522,749771
LUBM500,q10_5/3,1264667358,48551904,83707327,749771,53184081,105819195,749771
LUBM500,q10_5/3,1070316601,47142335,77317178,749771,50151555,77309619,749771
LUBM500,q10_5/2,1153695949,70255057,100066451,1037327,72029056,100540478,1037327
LUBM500,q10_5/2,1124827759,70902578,98769059,1037327,71472353,99378497,1037327
LUBM500,q10_5/2,1151926463,81941533,136040349,1037327,97962156,101785991,1037327
LUBM500,q10_5/2,1265581862,104627542,115309721,1037327,76961106,109802815,1037327
LUBM500,q10_5/2,1136529813,119837071,113830598,1037327,97867810,105814056,1037327
LUBM500,q10_5/9,1294653394,84489720,149740367,1059347,99803210,148675950,1059347
LUBM500,q10_5/9,1498772836,433405366,208539310,1059347,431200639,196844229,1059347
LUBM500,q10_5/9,1996225561,152348440,170181624,1059347,424108244,171664789,1059347
LUBM500,q10_5/9,2414560062,69367130,134049222,1059347,66720197,125607605,1059347
LUBM500,q10_5/9,1261986127,62802047,116316712,1059347,81892859,125887139,1059347
LUBM500,q10_5/7,1118739086,180607042,96992925,820078,265267924,94963943,820078
LUBM500,q10_5/7,1232215366,136259614,98899661,820078,178678617,117509814,820078
LUBM500,q10_5/7,1246400229,336853021,97577153,820078,141940427,95987390,820078
LUBM500,q10_5/7,1279129496,143867767,97308441,820078,172887676,100738567,820078
LUBM500,q10_5/7,1248099633,139778633,98264889,820078,196469303,95278228,820078
LUBM500,q10_5/8,1122510099,590406444,173360706,1025557,71453067,116754009,1025557
LUBM500,q10_5/8,1218911193,60991380,109083108,1025557,68401714,108433195,1025557
LUBM500,q10_5/8,1112027987,64838640,106438382,1025557,91469912,121312311,1025557
LUBM500,q10_5/8,1191382155,64282332,107828972,1025557,61598863,108548024,1025557
LUBM500,q10_5/8,1139569478,58216024,109823032,1025557,66850380,109115554,1025557
LUBM500,q11_3/1,1176203437,115300814,67045959,619260,121854447,66354714,619260
LUBM500,q11_3/1,1165533215,120893922,68236710,619260,123484628,88415183,619260
LUBM500,q11_3/1,1196023691,127263735,70078678,619260,160688457,72637201,619260
LUBM500,q11_3/1,1321242211,194532871,81011421,619260,132998472,76048046,619260
LUBM500,q11_3/1,1169691699,111110581,67127234,619260,116691400,65962225,619260
LUBM500,q11_3/4,976795839,5299170,2547861,28764,5231731,2515649,28764
LUBM500,q11_3/4,975497719,5405680,2681085,28764,5145417,2551941,28764
LUBM500,q11_3/4,981807906,5202719,2576212,28764,5213773,2550626,28764
LUBM500,q11_3/4,978193551,5257735,2532875,28764,5312435,2505896,28764
LUBM500,q11_3/4,971033040,5363403,2520536,28764,5163995,2518550,28764
LUBM500,q11_3/6,976167333,60352110,14407014,159794,50697107,14395927,159794
LUBM500,q11_3/6,976878986,60541399,14362998,159794,51446611,14433426,159794
LUBM500,q11_3/6,982614581,60988269,16230478,159794,49216357,14576049,159794
LUBM500,q11_3/6,987406604,63567300,14521029,159794,49993698,14372831,159794
LUBM500,q11_3/6,980294772,66159327,14583106,159794,49823399,14751843,159794
LUBM500,q11_3/0,1105225105,120829267,76720144,737708,143323838,74994414,737708
LUBM500,q11_3/0,1086313362,126528826,75618426,737708,122300440,74815884,737708
LUBM500,q11_3/0,1067576921,126270419,78784736,737708,128635208,76609911,737708
LUBM500,q11_3/0,1172899247,122906335,95586070,737708,159396451,77935860,737708
LUBM500,q11_3/0,1067401780,126828717,77666612,737708,130156297,76288857,737708
LUBM500,q11_3/5,977537759,21601762,9806580,110368,21263847,9895874,110368
LUBM500,q11_3/5,983468612,20457162,10016964,110368,21286974,10129804,110368
LUBM500,q11_3/5,983681787,21631717,10588086,110368,22221689,10327541,110368
LUBM500,q11_3/5,985972886,20537063,9661640,110368,20857894,9779942,110368
LUBM500,q11_3/5,1169638143,29414044,18322588,110368,37649323,17080480,110368
LUBM500,q11_3/3,1526486637,240339214,81652720,535555,117815195,72850641,535555
LUBM500,q11_3/3,1126399945,114940782,63372612,535555,115931338,87364230,535555
LUBM500,q11_3/3,1187818166,101557323,61969444,535555,117509378,61530147,535555
LUBM500,q11_3/3,1053458674,166231912,63439176,535555,118865128,69004481,535555
LUBM500,q11_3/3,1129655916,99826141,61573390,535555,113688400,62519502,535555
LUBM500,q11_3/2,1884409012,306138875,143127047,1087588,308286085,133722228,1087588
LUBM500,q11_3/2,1274083368,271742079,116331350,1087588,390712576,121403140,1087588
LUBM500,q11_3/2,1214384574,285002823,116681378,1087588,258085587,107664687,1087588
LUBM500,q11_3/2,1063905370,254584643,110594228,1087588,281414020,110315641,1087588
LUBM500,q11_3/2,1349225875,394948170,126265535,1087588,289601368,129153126,1087588
LUBM500,q11_3/9,1066541777,121344591,74475039,725076,125110574,73461659,725076
LUBM500,q11_3/9,1033097997,119268975,76867048,725076,124879992,74181111,725076
LUBM500,q11_3/9,1070326977,120405408,77581140,725076,123386984,75460784,725076
LUBM500,q11_3/9,1066180935,117404789,74821550,725076,124948216,74130610,725076
LUBM500,q11_3/9,1034020244,121247479,77070514,725076,157017283,75262256,725076
LUBM500,q11_3/7,1069715529,214462137,72897964,683890,232840793,75248323,683890
LUBM500,q11_3/7,1081511096,215725050,73032834,683890,220312045,72306872,683890
LUBM500,q11_3/7,1201765781,261030628,89054099,683890,294179183,82732589,683890
LUBM500,q11_3/7,1176959481,218838340,75056789,683890,225746346,72520538,683890
LUBM500,q11_3/7,1079549630,217311453,73077437,683890,222526713,72766412,683890
LUBM500,q11_3/8,926545439,17242320,3692019,41757,13991508,3677369,41757
LUBM500,q11_3/8,927936598,17452224,3684508,41757,13999085,3674468,41757
LUBM500,q11_3/8,923397842,17638334,3788928,41757,14253461,3685116,41757
LUBM500,q11_3/8,924426820,17155201,3707656,41757,13985182,3678616,41757
LUBM500,q11_3/8,919523667,17572876,3811487,41757,14433100,3775103,41757
LUBM500,q_13/1,1627894419,308086998,131917466,1394437,309941077,131097531,1394437
LUBM500,q_13/1,1595973020,313625439,130955021,1394437,315751867,128451591,1394437
LUBM500,q_13/1,1586180197,316477208,128360219,1394437,313524274,135277134,1394437
LUBM500,q_13/1,1434341029,310271037,130498372,1394437,313640191,129836096,1394437
LUBM500,q_13/1,1592106170,317262530,149284949,1394437,358337247,158443439,1394437
LUBM500,q_13/4,1527269206,122736648,66880424,609793,130764920,66989860,609793
LUBM500,q_13/4,1440131478,124147529,66766754,609793,130602039,67547366,609793
LUBM500,q_13/4,1566733516,124914477,66705312,609793,130485509,66919641,609793
LUBM500,q_13/4,1452044378,125802156,66769431,609793,130969543,66856515,609793
LUBM500,q_13/4,1504329905,125778754,66901724,609793,130452438,66935916,609793
LUBM500,q_13/6,1649394596,278490655,114925922,1199850,275976477,114118432,1199850
LUBM500,q_13/6,1544726664,276449244,113164536,1199850,283474354,115046577,1199850
LUBM500,q_13/6,1538366393,278994298,120384603,1199850,304422653,115854818,1199850
LUBM500,q_13/6,1583818475,292068968,119815346,1199850,276026601,117002174,1199850
LUBM500,q_13/6,1659413218,339444282,117615062,1199850,296162295,117994154,1199850
LUBM500,q_13/0,1477191786,230230127,57904149,537448,267465123,60074364,537448
LUBM500,q_13/0,1932508940,262547103,70742478,537448,297053978,71958896,537448
LUBM500,q_13/0,2288940220,434286141,68110348,537448,245326360,67605207,537448
LUBM500,q_13/0,1656363863,283259892,66645879,537448,244851829,69289786,537448
LUBM500,q_13/0,1717324142,297276972,67220183,537448,274811949,71173787,537448
LUBM500,q_13/5,1795479045,477441323,144613939,1228840,547166777,121170285,1228840
LUBM500,q_13/5,1987021442,582575991,129831026,1228840,478903716,121994986,1228840
LUBM500,q_13/5,1597391223,753181795,140858323,1228840,558179673,131434674,1228840
LUBM500,q_13/5,2002405556,572493661,139524997,1228840,714261689,132998627,1228840
LUBM500,q_13/5,1973179370,499361873,124980924,1228840,485687245,119088057,1228840
LUBM500,q_13/3,1671506955,370237231,112331141,917970,385909138,94674177,917970
LUBM500,q_13/3,1715587300,374795930,104702960,917970,354554773,94069227,917970
LUBM500,q_13/3,1689766955,321183778,92463985,917970,383575258,90754556,917970
LUBM500,q_13/3,1599012408,334509338,101404442,917970,369951578,94794882,917970
LUBM500,q_13/3,1892817334,376562677,102045843,917970,346443614,92063078,917970
LUBM500,q_13/2,1697668044,318211652,229538853,2247288,313380561,238052851,2247288
LUBM500,q_13/2,1735318086,296828743,223493070,2247288,400936406,248475351,2247288
LUBM500,q_13/2,1846042101,321046598,272824580,2247288,353526401,256245927,2247288
LUBM500,q_13/2,2250266239,292643295,250461810,2247288,298013793,229244602,2247288
LUBM500,q_13/2,1657468839,312519161,231306391,2247288,298341060,224666494,2247288
LUBM500,q_13/9,1575085052,234555866,123630037,1219150,252270028,127736947,1219150
LUBM500,q_13/9,1895006802,326931455,167901537,1219150,311624665,149420033,1219150
LUBM500,q_13/9,1693607477,247111519,133347257,1219150,254492160,133869817,1219150
LUBM500,q_13/9,1610789066,238478799,132879740,1219150,254211260,134588709,1219150
LUBM500,q_13/9,1708080956,241164300,137830231,1219150,248042706,137529446,1219150
LUBM500,q_13/7,1645861984,152886984,80611397,652078,160490434,79491863,652078
LUBM500,q_13/7,1836606483,156649382,79648680,652078,239621838,79944129,652078
LUBM500,q_13/7,1723246781,198426383,78695669,652078,182857234,95354525,652078
LUBM500,q_13/7,2081321813,181075747,80367523,652078,208425091,81143929,652078
LUBM500,q_13/7,1768059502,182054409,78336372,652078,199378044,77719195,652078
LUBM500,q_13/8,2132141474,308106372,110688606,1003271,356068602,104257149,1003271
LUBM500,q_13/8,1713803653,280409226,111273717,1003271,294002676,107163816,1003271
LUBM500,q_13/8,1901169732,296828454,117746803,1003271,287428467,111787874,1003271
LUBM500,q_13/8,1667502359,271767703,110829172,1003271,285306286,106532036,1003271
LUBM500,q_13/8,1675010972,273276318,112680953,1003271,354242417,118788181,1003271
LUBM500,q4_4/1,1087739911,62153229,92295024,863059,65010129,98730431,863059
LUBM500,q4_4/1,1094007009,61904366,93870816,863059,64312011,96491124,863059
LUBM500,q4_4/1,1048209625,141219166,100268273,863059,168136975,99214309,863059
LUBM500,q4_4/1,1045741896,99158739,97953211,863059,165288406,104477418,863059
LUBM500,q4_4/1,1124183141,69652053,92633533,863059,64503861,97440798,863059
LUBM500,q4_4/4,1149536134,96544103,56771145,490856,115316322,60713076,490856
LUBM500,q4_4/4,1077352174,101974023,57188591,490856,101314028,57953876,490856
LUBM500,q4_4/4,1112396737,102372217,54931730,490856,100012709,58204032,490856
LUBM500,q4_4/4,1109233370,96008342,59597806,490856,181990312,59913923,490856
LUBM500,q4_4/4,1045338561,95137462,55060806,490856,106475227,56681683,490856
LUBM500,q4_4/6,1142595507,56997925,63175014,573333,61430750,64000885,573333
LUBM500,q4_4/6,1078660109,58066437,63138042,573333,60637897,63040450,573333
LUBM500,q4_4/6,1038361496,57998489,65142765,573333,62428426,89337699,573333
LUBM500,q4_4/6,1014906923,56808389,63214304,573333,327233562,72310195,573333
LUBM500,q4_4/6,1136447323,57739957,87893477,573333,73737234,66268109,573333
LUBM500,q4_4/0,1167787661,123649076,170969140,1616525,204490645,178412716,1616525
LUBM500,q4_4/0,1152444773,136296409,180001873,1616525,159458278,169758696,1616525
LUBM500,q4_4/0,1172182544,172659720,189528736,1616525,187473052,183504640,1616525
LUBM500,q4_4/0,1189713434,187716571,181633184,1616525,180437838,179384954,1616525
LUBM500,q4_4/0,1332843554,129846323,189608569,1616525,259925841,175903650,1616525
LUBM500,q4_4/5,1057751441,69190976,149180024,1397766,73217140,149498208,1397766
LUBM500,q4_4/5,1177071015,86769252,164079559,1397766,178517758,209702479,1397766
LUBM500,q4_4/5,1214223220,68308091,145377403,1397766,73706647,147075758,1397766
LUBM500,q4_4/5,1024350404,67275779,143714823,1397766,69203025,144137716,1397766
LUBM500,q4_4/5,1086492370,71059940,151290079,1397766,75967143,151694907,1397766
LUBM500,q4_4/3,1043893972,15873139,13469126,95180,17409493,9422964,95180
LUBM500,q4_4/3,1070453163,17033010,9221939,95180,16547914,10775085,95180
LUBM500,q4_4/3,1098370447,14478702,8999424,95180,14818468,9146867,95180
LUBM500,q4_4/3,1002988068,13980120,8877568,95180,14239169,9013409,95180
LUBM500,q4_4/3,991322653,16383941,9554444,95180,17257292,9849800,95180
LUBM500,q4_4/2,1102695744,86507063,78973181,709876,95553900,105755524,709876
LUBM500,q4_4/2,1113321855,84454923,82499629,709876,87492266,81340932,709876
LUBM500,q4_4/2,1151086744,83523150,79904712,709876,96256948,80451057,709876
LUBM500,q4_4/2,1044062268,83110459,78858086,709876,91901645,80421425,709876
LUBM500,q4_4/2,1158711513,181029968,81367287,709876,96768159,81023132,709876
LUBM500,q4_4/9,1082848264,13749361,7887906,81702,14001526,7902094,81702
LUBM500,q4_4/9,1093097301,15080399,8130646,81702,17525766,9871637,81702
LUBM500,q4_4/9,1167466201,13390951,7680435,81702,13618376,7656404,81702
LUBM500,q4_4/9,1056034843,13776302,7879047,81702,13965230,7966042,81702
LUBM500,q4_4/9,985135808,13711057,7767116,81702,13793200,7934051,81702
LUBM500,q4_4/7,1031569705,50590996,41241881,367241,53121184,43649303,367241
LUBM500,q4_4/7,1040334181,57777190,43698427,367241,60689297,43989921,367241
LUBM500,q4_4/7,1084217256,50820268,42403348,367241,52070563,43633495,367241
LUBM500,q4_4/7,1102033852,52219611,42523778,367241,56946811,43686203,367241
LUBM500,q4_4/7,1063358195,52833769,43080725,367241,64236423,44551040,367241
LUBM500,q4_4/8,1103533509,146673369,131915865,1201393,153468415,137300430,1201393
LUBM500,q4_4/8,1224691657,149054653,137796691,1201393,131263712,137050121,1201393
LUBM500,q4_4/8,1317688108,640453086,156072786,1201393,206837221,141256649,1201393
LUBM500,q4_4/8,1205498805,208871744,128233128,1201393,180349550,132215114,1201393
LUBM500,q4_4/8,1208786732,142251636,137163564,1201393,123532827,137688029,1201393
LUBM500,q10_2/1,1054141655,120966423,112287558,1148287,126878502,111923543,1148287
LUBM500,q10_2/1,1226183361,165167529,130072831,1148287,195180323,116125769,1148287
LUBM500,q10_2/1,1129682666,151191231,126000266,1148287,222275165,115598679,1148287
LUBM500,q10_2/1,1181923330,148126266,143306801,1148287,170627122,120881418,1148287
LUBM500,q10_2/1,1117099466,139186496,121061165,1148287,232547034,116978074,1148287
LUBM500,q10_2/4,1033514679,18390432,9065617,97281,18585449,9025898,97281
LUBM500,q10_2/4,1047796272,19762218,9315559,97281,19610727,9504999,97281
LUBM500,q10_2/4,1003998536,18389309,9066807,97281,18566306,9267158,97281
LUBM500,q10_2/4,952565182,17414575,8605090,97281,17649918,8796481,97281
LUBM500,q10_2/4,953064099,17556422,8797664,97281,18069106,8659355,97281
LUBM500,q10_2/6,1011589331,58336444,89627287,939351,59368389,92514383,939351
LUBM500,q10_2/6,1187362066,56386810,97911852,939351,59903327,98101763,939351
LUBM500,q10_2/6,1022880062,58113907,94925597,939351,62145167,96786255,939351
LUBM500,q10_2/6,1067557593,57105739,95629791,939351,143119509,110094449,939351
LUBM500,q10_2/6,1245471195,398212837,202806530,939351,77152492,114594645,939351
LUBM500,q10_2/0,1065132276,44080928,25628127,215305,52414450,26333575,215305
